QKEY,INTERVIEW_START_W153,INTERVIEW_END_W153,DEVICE_TYPE_W153,SVYMODE_W153,LANG_W153,FORM_W153,X_NONINTERNET_W153,PRZCMPGN_W153,MATTERS_W153,VOTEGEN24_W153,VOTEGEN24_LEAN_W153,VOTEGEN2_TRUMP_W153,VOTEGEN2_HARRIS_W153,VOTESTRONG_W153,DTFORAGNST_W153,KHFORAGNST_W153,SATISPRESCAND_W153,TRUMP_FEEL_PRD_W153,TRUMP_FEEL_UNE_W153,TRUMP_FEEL_ANGR_W153,TRUMP_FEEL_HPF_W153,HARRIS_FEEL_PRD_W153,HARRIS_FEEL_UNE_W153,HARRIS_FEEL_ANGR_W153,HARRIS_FEEL_HPF_W153,WINCLEAR_W153,WINCLEARWHO_W153,WINCLEARWHO2_W153,ISSUEPRES_ECON_W153,ISSUEPRES_HEALTH_W153,ISSUEPRES_GUN_W153,ISSUEPRES_SCOTUS_W153,ISSUEPRES_FP_W153,ISSUEPRES_IMM_W153,ISSUEPRES_ABTN_W153,ISSUEPRES_CLIM_W153,ISSUEPRES_RCE_W153,ISSUEPRES_CRIM_W153,CONVOP_W153,CONSUPRT_TRUMP_W153,CONSUPRT_HARRIS_W153,CONSUPRT_OTHER_W153,CONSUPRT_UNDEC_W153,CAMPISSUE_W153,NEXTCOMP_W153,DTCONF_MON_W153,DTCONF_ECON_W153,DTCONF_ABCN_W153,DTCONF_CRIM_W153,DTCONF_CLSR_W153,DTCONF_FRGN_W153,DTCONF_RACE_W153,DTCONF_HCP_W153,DTCONF_SCT_W153,DTCONF_IMMI_W153,KHCONF_MON_W153,KHCONF_ECON_W153,KHCONF_ABCN_W153,KHCONF_CRIM_W153,KHCONF_CLSR_W153,KHCONF_FRGN_W153,KHCONF_RACE_W153,KHCONF_HCP_W153,KHCONF_SCT_W153,KHCONF_IMMI_W153,ELCTCOLLB_W153,TRUMPDESC_HNST_W153,TRUMPDESC_ORD_W153,TRUMPDESC_WI_W153,TRUMPDESC_TEMP_W153,TRUMPDESC_DWN_W153,TRUMPDESC_GS_W153,TRUMPDESC_MNSHRP_W153,TRUMPDESC_MDL_W153,TRUMPDESC_STND_W153,HARRISDESC_HNST_W153,HARRISDESC_ORD_W153,HARRISDESC_WI_W153,HARRISDESC_TEMP_W153,HARRISDESC_DWN_W153,HARRISDESC_GS_W153,HARRISDESC_MNSHRP_W153,HARRISDESC_MDL_W153,HARRISDESC_STND_W153,CAMPCRIT_KH_W153,CAMPCRIT_DT_W153,EVAL_TVS_W153,EVAL_BVS_W153,ECON1_W153,ECON1B_W153,ECONCONC_PRICE_W153,ECONCONC_UNEM_W153,ECONCONC_REAL_W153,ECONCONC_STCK_W153,VTSECTECH1_W153,VTSECTECH2_W153,ELECT_AI1_W153,ELECT_AI2_W153,DT_GRPS_BLCK_W153,DT_GRPS_WHT_W153,DT_GRPS_HS_W153,DT_GRPS_AS_W153,DT_GRPS_WLTH_W153,DT_GRPS_POOR_W153,DT_GRPS_WM_W153,DT_GRPS_MN_W153,DT_GRPS_UM_W153,DT_GRPS_RRL_W153,DT_GRPS_CTS_W153,DT_GRPS_VT_W153,KH_GRPS_BLCK_W153,KH_GRPS_WHT_W153,KH_GRPS_HS_W153,KH_GRPS_AS_W153,KH_GRPS_WLTH_W153,KH_GRPS_POOR_W153,KH_GRPS_WM_W153,KH_GRPS_MN_W153,KH_GRPS_UM_W153,KH_GRPS_RRL_W153,KH_GRPS_CTS_W153,KH_GRPS_VT_W153,VPQUALREP_W153,VPQUALDEM_W153,FAVPOL_VANCE_W153,FAVPOL_WALZ_W153,PRESACTACPT_KH_FEDWRK_W153,PRESACTACPT_KH_PRDN_W153,PRESACTACPT_KH_INVSTG_W153,PRESACTACPT_KH_EO_W153,PRESACTACPT_DT_FEDWRK_W153,PRESACTACPT_DT_PRDN_W153,PRESACTACPT_DT_INVSTG_W153,PRESACTACPT_DT_EO_W153,TRUMPCHAR_GEND_W153,TRUMPCHAR_RACE_W153,TRUMPCHAR_AGE_W153,HARCHAR_RACE_W153,HARCHAR_GEND_W153,HARCHAR_AGE_W153,DTINDICTHRD_W153,DTINDICTLGL_W153,DTCRIM_NYC_W153,SEAS_W153,VACA_W153,VACA2_W153,SNSUSE_W153,ELECTFTGSNSINT_W153,TALKDISASNSINT_W153,TALKCMNSNSINT_W153,HORSE_W153,VALVOTE2016_W78,VOTECHOICE2016_VAL_W78,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTENDPER,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSTR_FINAL,F_PARTYLNCLOSE_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_VALVOTE2020,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W78_W153,WEIGHT_W153
201801058984,31-Aug-2024 18:00:44,31-Aug-2024 18:08:24,1,1,9,1,2,1,1,2,,,2,2,,2,3,5,2,3,5,4,3,4,4,2,,1,1,2,1,2,4,1,3,3,2,1,1,,,,,1,1,4,2,4,2,4,,,,,,3,2,2,3,3,,,,,,1,4,3,3,4,4,,,,,3,3,2,1,2,,,,,,,1,,3,3,1,3,2,3,1,3,,,3,3,2,3,1,2,,,,,,,1,3,3,3,3,1,,,,,,,2,1,,,4,4,4,3,4,4,4,4,1,1,2,1,2,1,2,,1,3,1,2,1,2,1,2,2,1,2,1,3,7,2,2,2,1,6,2,,4,1,1,4,1,6,,4,4,1,,2,,1,1,1,1,9,2,1,1,3,0.5161934090914179,0.43330152953763057
201801059020,27-Aug-2024 15:55:01,27-Aug-2024 16:05:01,1,1,9,1,2,1,1,,,1,,1,1,,1,1,5,5,1,4,4,4,4,2,,1,1,1,1,1,1,1,1,1,1,1,2,,,,,1,2,2,1,1,1,1,,,,,,3,3,4,4,4,,,,,,2,2,1,1,2,1,,,,,3,3,3,2,3,,,,,,,,2,3,1,1,2,1,1,1,2,,,3,1,1,3,3,1,,,,,,,2,3,2,3,3,2,,,,,,,1,1,,,2,3,4,3,2,3,4,2,1,3,2,3,2,1,3,,2,3,1,4,2,,,,,2,,1,3,7,2,2,2,3,2,1,1,1,1,3,1,1,2,2,2,5,1,,1,,1,1,3,2,7,2,2,2,2,3.830157066580606,3.180916436770934
201801059332,27-Aug-2024 16:02:52,27-Aug-2024 16:11:28,1,1,9,1,2,3,3,,1,,,,2,,4,4,3,4,4,4,3,4,4,2,,3,1,2,2,2,2,2,2,4,2,2,4,,,,,,1,3,3,3,3,3,,,,,,3,3,3,3,3,,,,,,1,3,3,3,3,3,,,,,3,3,3,3,3,,,,,,,,1,4,2,1,1,1,2,1,3,,,3,3,3,3,3,3,,,,,,,3,3,3,3,3,3,,,,,,,3,3,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,,3,4,2,5,1,3,2,2,,2,,1,3,7,1,2,2,2,3,2,,1,1,1,1,1,1,1,1,3,4,1,,4,1,2,3,2,3,3,2,2,1,1.6344303030968426,1.6153283585716802
201801059362,29-Aug-2024 11:53:43,29-Aug-2024 12:31:40,1,1,9,2,2,1,1,2,,,1,1,,1,2,4,2,4,4,1,5,5,1,2,,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,,,,,,3,3,3,3,4,,,,,,1,1,1,1,1,1,,,,,,3,3,3,2,,,,,,1,1,1,1,1,1,,,3,1,1,2,1,2,,,4,1,,,,,,,2,3,2,3,3,2,,,,,,,1,3,1,1,1,1,,,3,1,4,4,4,4,4,4,4,4,3,3,2,3,1,1,4,1,,3,2,4,1,3,2,1,2,2,,1,3,7,2,2,2,2,3,1,1,1,1,3,1,2,2,2,2,3,2,,1,,2,3,1,2,6,3,1,2,2,0.6788929950767162,0.5511427304897992
201801059412,31-Aug-2024 22:40:19,31-Aug-2024 22:43:23,1,1,9,2,2,2,1,2,,,1,1,,2,2,5,1,1,5,2,5,5,2,2,,2,1,1,1,1,2,1,1,1,1,1,3,2,1,2,2,,1,,,,,,4,4,4,4,4,,,,,,2,1,1,1,2,2,,,,,,4,4,4,4,,,,,,2,1,1,1,2,1,,,3,1,1,2,1,2,,,4,3,,,,,,,2,2,2,2,2,2,,,,,,,1,3,3,1,1,1,,,3,2,4,4,3,4,4,4,4,4,3,1,2,1,1,3,3,4,,3,2,1,2,,,,2,1,2,1,4,8,1,4,2,2,3,2,,1,1,1,1,3,5,,4,6,2,,1,,2,4,1,1,4,4,2,1,2,0.2162398812084262,0.19752047361882272
201801059544,28-Aug-2024 00:43:29,28-Aug-2024 00:59:25,3,1,9,1,2,1,1,1,,1,,1,1,,1,1,5,5,1,5,1,1,5,2,,1,1,1,1,1,1,1,1,1,1,1,2,,,,,2,2,2,1,1,1,3,,,,,,4,4,4,4,4,,,,,,2,1,1,1,2,1,,,,,4,4,4,3,4,,,,,,,,2,4,1,1,1,1,2,1,3,,,1,1,1,3,3,1,,,,,,,2,2,3,2,2,2,,,,,,,1,2,,,4,3,4,4,1,1,1,1,3,3,3,2,2,3,1,,2,3,1,1,1,1,1,1,1,1,2,1,4,8,2,3,2,1,5,2,,1,2,2,1,1,1,1,1,2,1,,1,,1,1,1,1,6,2,2,2,2,1.02499300586848,0.8307611942637929
201801059595,28-Aug-2024 23:34:05,28-Aug-2024 23:54:52,1,1,9,2,2,2,1,1,,1,,2,2,,4,3,3,4,3,5,1,1,5,2,,1,1,2,2,2,1,1,3,3,2,1,2,1,1,2,1,,1,,,,,,1,3,2,2,1,,,,,,4,4,3,4,4,1,,,,,,3,2,3,1,,,,,,4,3,4,2,1,1,,,4,3,1,2,1,1,,,2,3,,,,,,,1,1,1,1,1,1,,,,,,,3,3,2,2,2,2,,,2,3,3,3,3,3,3,2,3,3,1,1,2,1,1,1,4,2,,3,1,1,1,3,1,2,1,1,1,1,4,8,2,2,2,2,4,2,,1,1,1,1,1,1,2,1,5,3,1,,3,1,1,1,1,9,2,1,2,3,1.2659499659804851,1.3234216717750165
201801059624,29-Aug-2024 17:46:34,29-Aug-2024 18:03:10,1,1,9,1,2,3,3,,2,,,,,2,4,5,1,2,5,5,2,2,5,2,,1,1,1,1,1,1,1,1,2,1,1,3,,,,,1,2,4,4,4,4,99,,,,,,4,4,2,3,4,,,,,,1,4,4,4,4,2,,,,,4,4,2,3,2,,,,,,,2,,4,2,1,1,1,4,1,4,,,2,1,2,3,1,2,,,,,,,2,1,3,3,1,2,,,,,,,3,3,,,2,4,2,3,2,4,2,3,1,1,3,3,3,3,5,,1,1,2,5,1,3,1,2,,1,2,1,4,8,2,2,2,2,4,2,,1,4,4,1,2,12,,3,6,3,2,,4,2,3,3,2,6,3,1,2,2,0.4834547439814523,0.588059156702576
201801059738,27-Aug-2024 14:07:31,27-Aug-2024 14:14:32,1,1,9,2,2,2,1,1,,1,,1,1,,2,1,5,5,1,5,1,1,5,2,,1,1,1,1,1,1,1,4,2,1,1,3,1,2,2,2,,2,,,,,,1,1,1,1,1,,,,,,4,4,4,4,4,2,,,,,,1,1,1,1,,,,,,4,4,4,4,1,2,,,4,3,1,1,1,3,,,4,3,,,,,,,1,1,1,1,1,1,,,,,,,2,2,2,2,2,2,,,2,4,4,4,4,4,2,2,1,2,3,3,3,2,2,2,4,3,,1,2,3,1,3,2,2,1,1,1,1,4,9,1,2,2,2,4,2,,1,2,2,1,4,1,1,1,5,1,,1,,1,1,1,1,5,2,2,1,2,0.9408014703519851,0.6123131317972429
201801059876,27-Aug-2024 14:57:20,27-Aug-2024 15:04:48,1,1,9,2,2,1,1,2,,,1,1,,1,3,5,1,5,5,1,4,5,1,2,,1,1,1,3,1,3,1,1,1,1,2,2,1,1,2,2,,1,,,,,,4,4,4,4,2,,,,,,2,2,1,1,2,1,,,,,,3,4,4,1,,,,,,1,1,1,1,2,1,,,3,3,1,1,1,1,,,4,6,,,,,,,2,3,2,2,2,2,,,,,,,3,3,3,3,3,3,,,4,5,4,4,4,4,4,4,4,4,3,3,3,1,2,1,5,1,,3,2,5,1,3,2,2,2,1,2,1,4,9,1,3,2,1,5,2,,1,2,2,1,3,10,,3,6,2,,2,,2,4,1,1,9,4,1,2,99,0.565545972705483,0.6828293450667432
201801060084,29-Aug-2024 20:44:05,29-Aug-2024 20:51:12,1,1,9,2,2,1,1,2,,,1,1,,1,4,5,1,1,5,1,5,5,1,2,,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,,1,,,,,,4,4,4,4,4,,,,,,2,1,1,1,2,1,,,,,,4,3,4,4,,,,,,1,1,1,1,2,1,,,2,1,1,1,1,2,,,3,1,,,,,,,2,3,3,3,3,2,,,,,,,1,3,1,1,3,1,,,4,1,4,4,4,4,4,4,4,4,1,1,3,1,1,3,2,1,,3,1,2,1,3,2,99,2,1,2,1,4,9,2,3,2,1,5,2,,1,3,5,1,1,12,,3,6,2,,1,,2,4,1,1,9,4,2,1,3,0.3997039303237891,0.38889375637038853
201801060261,27-Aug-2024 15:10:32,27-Aug-2024 15:22:48,1,1,9,2,2,1,1,2,,,1,1,,1,3,5,1,1,5,2,4,5,2,2,,2,1,1,1,1,1,1,1,1,1,1,3,2,1,2,2,,1,,,,,,4,4,4,4,4,,,,,,1,1,1,1,1,1,,,,,,4,4,4,2,,,,,,1,1,1,1,2,1,,,3,3,1,1,1,4,,,4,1,,,,,,,2,1,2,2,2,2,,,,,,,1,3,1,1,1,1,,,4,2,4,4,4,4,4,4,4,4,1,1,3,2,2,3,3,1,,3,1,2,1,3,1,2,2,1,3,1,4,9,2,3,2,3,2,1,1,1,4,3,1,1,12,,3,6,2,,2,,2,4,1,1,9,4,2,1,2,0.5371926539947962,0.5010869871958438
201801060335,27-Aug-2024 20:21:20,27-Aug-2024 20:34:46,3,1,9,1,2,2,1,1,,1,,1,2,,2,2,4,5,1,4,2,3,5,2,,2,1,3,2,1,1,1,1,4,3,2,2,,,,,2,1,3,1,2,2,2,,,,,,3,4,4,4,3,,,,,,2,2,2,2,2,2,,,,,4,4,4,4,4,,,,,,,,2,3,2,1,2,1,2,2,2,,,1,1,1,1,1,1,,,,,,,2,2,2,2,2,2,,,,,,,1,2,,,3,4,4,4,4,4,4,4,3,3,2,1,1,3,3,,2,4,2,3,1,1,1,2,1,1,3,2,1,1,3,4,2,2,3,2,,1,1,1,1,5,1,1,1,2,4,1,,3,1,1,1,1,4,1,2,1,1,0.35563800038489674,0.30132502478012174
201801060363,27-Aug-2024 21:07:21,27-Aug-2024 21:15:31,1,1,9,1,2,1,1,2,,,1,1,,1,3,5,1,1,5,2,5,5,1,2,,2,1,1,1,1,1,4,1,1,1,2,2,,,,,1,2,4,4,4,4,4,,,,,,1,1,1,1,4,,,,,,1,4,4,4,4,4,,,,,1,2,1,1,2,,,,,,,2,,3,1,1,1,1,1,1,4,,,2,1,2,2,1,2,,,,,,,1,1,1,1,2,1,,,,,,,2,1,,,4,4,4,1,4,4,4,4,1,1,2,2,2,1,2,,1,3,2,5,1,1,2,1,2,1,2,1,4,9,1,3,2,2,3,2,,1,1,1,1,1,12,,3,6,4,2,,3,2,4,1,1,1,5,1,2,1,0.4676349643929207,0.5124243489079726
201801060464,29-Aug-2024 14:31:52,29-Aug-2024 14:45:03,1,1,9,2,2,3,3,2,,,1,2,,2,3,5,1,2,5,2,5,5,2,2,,2,1,2,3,2,2,1,3,2,1,3,4,,,,,,1,,,,,,4,4,4,4,4,,,,,,2,1,2,1,1,1,,,,,,4,4,4,1,,,,,,1,2,1,1,2,1,,,2,3,1,2,2,1,,,2,2,,,,,,,2,2,2,2,2,2,,,,,,,1,1,1,3,3,3,,,4,2,4,4,4,4,4,4,4,4,3,3,3,3,1,1,4,1,,1,2,2,2,,,,2,1,2,1,4,9,2,3,1,3,2,2,,1,2,2,1,1,12,,3,6,3,2,,4,2,3,1,1,9,3,2,2,3,3.4443182015857934,2.602144118179201
201801060511,31-Aug-2024 14:43:49,31-Aug-2024 15:00:09,3,1,9,1,2,3,4,,,1,,2,1,,4,3,4,3,4,5,1,1,5,1,1,,3,2,4,3,2,2,3,1,2,3,3,,,,,1,2,3,2,4,3,2,,,,,,4,4,4,4,4,,,,,,1,3,3,3,2,4,,,,,4,4,4,4,4,,,,,,,,2,4,3,1,1,2,3,2,4,,,3,3,3,3,3,3,,,,,,,2,2,2,2,3,2,,,,,,,3,3,,,4,4,4,4,4,4,4,4,3,3,2,2,2,3,4,,2,3,2,5,1,3,1,1,,2,,1,1,1,1,2,1,3,2,2,,1,1,1,1,6,9,,3,6,1,,2,,1,1,3,2,1,2,1,2,1,5.1496668835581145,2.7305015790564653
201801060539,28-Aug-2024 08:49:50,28-Aug-2024 09:00:48,1,1,9,2,2,1,1,2,,,1,1,,2,2,5,1,1,5,2,5,5,1,2,,2,3,2,3,1,1,4,1,1,2,4,2,1,1,2,2,,1,,,,,,4,4,4,4,4,,,,,,1,1,1,1,1,1,,,,,,4,4,4,2,,,,,,2,1,1,1,2,1,,,2,3,1,3,1,4,,,2,1,,,,,,,2,1,2,2,2,2,,,,,,,1,3,1,1,3,1,,,4,1,4,4,4,3,4,4,4,3,1,1,3,2,2,2,2,1,,3,1,4,1,2,1,2,2,1,2,1,1,1,2,2,1,2,4,2,,1,1,1,1,2,9,,3,6,2,,1,,2,3,1,1,7,3,1,2,2,1.438197387876004,1.5557218204416785
201801060644,27-Aug-2024 14:07:05,27-Aug-2024 14:17:15,1,1,9,1,2,2,2,1,,1,,2,2,,3,4,3,4,3,5,3,4,4,2,,1,1,2,2,3,2,2,4,3,3,2,3,,,,,1,1,4,2,3,2,3,,,,,,4,3,2,2,3,,,,,,1,3,3,2,4,3,,,,,3,3,2,2,2,,,,,,,,2,2,3,2,3,2,2,1,3,,,3,3,3,3,1,3,,,,,,,3,3,3,3,1,3,,,,,,,1,1,,,3,4,4,3,3,4,4,3,2,2,2,1,1,1,4,,2,3,1,4,2,,,,1,1,1,1,3,5,2,3,1,2,3,2,,1,1,1,1,3,10,,3,6,1,,1,,1,1,1,1,1,2,2,2,1,0.69168577304077,0.7147587197876812
201801060760,27-Aug-2024 14:16:10,27-Aug-2024 14:42:21,3,1,9,2,2,1,1,,,,1,1,,2,4,5,1,1,5,4,3,5,4,2,,2,1,1,3,1,1,1,2,1,1,3,2,1,1,2,1,,1,,,,,,4,4,4,4,4,,,,,,4,4,4,4,4,1,,,,,,4,4,4,4,,,,,,2,2,2,2,2,1,,,4,3,1,1,1,3,,,4,6,,,,,,,2,3,2,2,2,3,,,,,,,1,3,3,3,3,3,,,3,3,4,4,4,4,4,4,4,4,1,1,3,2,2,3,4,1,,3,2,3,1,2,2,1,,2,,1,1,1,2,2,2,2,3,2,,1,1,1,1,1,12,,3,6,3,2,,4,2,4,2,2,1,5,1,2,1,0.8721555083802273,0.763518835126091
201801060802,27-Aug-2024 17:15:31,27-Aug-2024 17:23:15,1,1,9,2,2,1,1,2,,,1,1,,2,2,5,1,3,5,3,4,4,2,2,,2,1,1,1,1,3,2,1,1,1,3,3,2,1,2,2,,2,,,,,,4,4,4,4,4,,,,,,2,1,2,1,1,1,,,,,,4,3,4,3,,,,,,2,1,2,2,2,1,,,3,1,1,1,1,3,,,4,2,,,,,,,2,2,2,2,2,2,,,,,,,1,1,3,1,1,3,,,4,1,4,4,4,3,4,4,4,3,1,1,2,2,2,3,3,1,,3,2,4,1,3,1,2,2,1,2,1,1,1,2,1,1,3,2,2,,1,4,4,1,6,12,,3,6,2,,1,,2,4,1,1,6,5,1,2,2,7.133050789677161,3.0434435417880477
201801060810,26-Aug-2024 19:29:44,26-Aug-2024 19:37:13,3,1,9,1,2,1,1,2,,,1,1,,2,3,5,1,1,5,3,5,5,2,2,,2,2,2,1,1,1,2,1,2,1,2,1,,,,,1,1,4,4,4,4,4,,,,,,3,1,1,1,2,,,,,,1,4,4,4,4,4,,,,,1,2,1,1,2,,,,,,,2,,3,3,2,3,2,2,1,4,,,2,3,2,3,1,2,,,,,,,1,3,1,3,3,1,,,,,,,2,1,,,4,4,4,1,4,4,4,2,3,3,2,3,1,1,1,,1,1,1,1,1,3,99,99,2,1,2,1,1,1,2,4,1,1,6,2,,1,1,1,1,1,5,,4,4,2,,1,,2,4,1,1,9,4,1,2,3,0.2507976613938388,0.2237533444424236
201801060823,27-Aug-2024 14:10:23,27-Aug-2024 14:26:59,3,1,9,2,2,1,1,,,,1,2,,2,3,5,1,1,5,3,3,4,3,2,,2,2,1,1,1,3,2,1,3,2,1,2,2,1,2,2,,1,,,,,,4,3,3,4,3,,,,,,2,2,2,2,2,1,,,,,,4,3,4,3,,,,,,2,2,2,2,2,1,,,3,3,1,2,1,2,,,2,3,,,,,,,2,1,2,3,3,3,,,,,,,1,3,3,3,3,3,,,4,2,4,4,3,3,4,4,4,4,1,1,2,1,1,1,3,1,,2,1,3,1,2,2,1,,1,2,1,1,1,2,3,2,1,5,2,,1,1,1,1,1,5,,4,4,2,,2,,2,3,3,1,9,3,1,1,3,0.22149578179648524,0.18360112660536876
201801060845,27-Aug-2024 15:14:23,27-Aug-2024 15:22:49,1,1,9,2,2,1,3,4,2,,,,,2,4,5,1,1,5,4,2,1,5,2,,1,1,1,1,1,1,2,1,1,1,3,2,2,1,1,1,,1,,,,,,4,4,4,4,4,,,,,,4,3,2,3,4,1,,,,,,3,3,4,3,,,,,,4,2,3,3,1,1,,,4,2,2,1,1,4,,,2,1,,,,,,,2,3,2,2,2,2,,,,,,,3,3,2,3,3,3,,,3,2,4,4,4,2,4,4,4,2,3,3,3,3,3,3,4,1,,3,1,3,1,1,2,2,2,1,2,1,1,1,3,2,2,1,6,2,,1,1,1,1,6,12,,3,5,3,2,,5,2,4,1,1,1,5,2,1,1,0.3641127491314639,0.3284180269373818
201801060898,27-Aug-2024 15:49:50,27-Aug-2024 16:05:59,1,1,9,1,2,1,1,1,,1,,1,2,,1,1,5,5,1,5,1,1,5,2,,1,1,1,4,3,1,1,2,4,3,1,3,,,,,2,1,1,1,1,1,1,,,,,,4,4,4,4,4,,,,,,2,1,1,1,1,1,,,,,4,4,4,4,4,,,,,,,,2,4,2,1,1,1,1,2,4,,,1,1,1,1,1,1,,,,,,,2,2,2,2,2,2,,,,,,,1,2,,,1,4,4,2,1,1,1,1,3,3,3,3,3,3,1,,2,2,1,2,1,3,1,2,1,1,1,1,1,1,1,3,1,3,2,2,,1,1,1,1,1,2,2,2,2,1,,1,,1,1,1,1,3,2,2,2,2,2.483715847405139,1.7692881081989043
201801061021,29-Aug-2024 05:58:30,29-Aug-2024 06:05:47,1,1,9,1,2,2,2,1,,1,,2,2,,3,3,4,4,3,5,2,2,5,2,,1,1,1,1,2,2,2,2,4,3,2,3,,,,,2,1,3,1,2,1,2,,,,,,4,4,4,4,4,,,,,,1,3,3,1,2,3,,,,,4,4,4,4,4,,,,,,,,2,4,2,1,4,1,4,1,4,,,3,3,3,3,3,1,,,,,,,3,3,3,3,1,2,,,,,,,3,3,,,4,4,3,4,4,4,3,4,3,3,3,3,3,3,3,,2,3,2,5,1,3,2,2,1,1,1,2,1,1,3,3,2,1,5,2,,1,1,1,1,1,4,2,4,5,4,1,,4,1,2,1,1,4,3,2,2,2,0.8997420505221577,0.8553462248133603
201801061134,27-Aug-2024 16:02:26,27-Aug-2024 16:13:50,3,1,9,2,2,1,1,2,,,1,1,,1,2,5,1,1,5,1,5,5,2,2,,2,2,1,1,1,1,2,1,1,1,2,2,2,1,2,2,,1,,,,,,4,4,4,4,4,,,,,,1,1,1,1,1,1,,,,,,4,3,4,3,,,,,,2,1,1,1,2,1,,,2,3,3,3,2,3,,,2,2,,,,,,,2,2,2,2,2,2,,,,,,,1,1,1,1,1,1,,,4,2,4,4,4,3,4,4,4,4,1,1,2,2,2,1,2,1,,1,1,3,1,3,2,1,2,1,2,1,1,1,2,3,1,1,6,2,,4,1,1,4,1,2,2,2,6,2,,2,,2,3,1,1,9,3,2,1,2,0.8450196598384412,0.8882110328622909
201801061142,28-Aug-2024 14:42:14,28-Aug-2024 14:50:52,1,1,9,2,2,1,1,1,,1,,1,1,,2,1,4,5,1,5,1,1,5,1,1,,1,1,1,1,1,1,3,3,3,1,3,1,2,1,2,,2,,,,,,1,1,1,1,1,,,,,,4,4,4,4,4,2,,,,,,1,1,1,1,,,,,,3,4,4,4,1,1,,,4,99,1,1,1,1,,,2,1,,,,,,,1,1,1,1,1,1,,,,,,,2,2,2,2,2,2,,,1,4,3,3,3,3,1,2,1,2,3,3,3,3,3,3,2,3,,2,2,4,1,2,2,1,1,1,1,1,1,1,2,1,1,1,5,2,,1,1,1,1,6,2,2,2,6,1,,2,,1,1,1,1,8,2,1,2,2,2.95311968769677,2.1445547340788447
201801061168,29-Aug-2024 13:39:12,29-Aug-2024 15:37:44,1,1,9,1,2,1,2,,,,1,2,,2,3,5,1,1,5,4,3,4,3,2,,2,3,1,1,1,1,3,1,1,1,3,1,,,,,2,2,4,4,4,4,4,,,,,,4,2,1,3,3,,,,,,1,4,4,4,4,4,,,,,2,2,1,1,2,,,,,,,2,,3,3,1,2,2,4,1,3,,,2,3,2,2,1,2,,,,,,,3,3,3,1,3,1,,,,,,,1,1,,,4,4,3,2,4,4,4,3,1,1,2,2,2,3,3,,1,3,1,1,1,2,2,1,,1,2,1,3,7,1,1,1,1,6,2,,1,1,1,1,1,9,,3,6,2,,2,,2,4,3,1,9,5,1,1,2,1.3799140608418654,0.9542569864416883
201801061322,27-Aug-2024 15:03:45,27-Aug-2024 15:09:52,1,1,9,2,2,1,1,2,,,1,1,,1,3,5,1,1,5,1,5,5,1,2,,2,2,1,2,1,2,2,1,1,2,2,1,1,1,2,2,,1,,,,,,4,4,4,4,4,,,,,,1,1,1,1,1,1,,,,,,4,4,4,4,,,,,,1,1,1,1,2,1,,,2,3,1,3,1,2,,,4,2,,,,,,,2,2,2,2,2,2,,,,,,,1,3,3,3,3,3,,,4,1,4,4,4,4,4,4,4,4,1,1,3,2,2,1,3,1,,2,1,1,1,3,2,2,2,1,2,1,1,2,2,3,2,1,5,2,,1,1,1,1,1,12,,3,6,2,,2,,2,4,1,1,9,5,1,2,2,0.4984856628443667,0.5666870611681958
201801061325,27-Aug-2024 15:30:01,27-Aug-2024 15:57:49,1,1,9,2,2,1,1,1,,1,,1,2,,3,2,3,5,1,5,1,1,5,2,,1,1,3,4,2,1,1,3,3,4,1,2,1,1,2,1,,1,,,,,,1,1,1,1,1,,,,,,4,4,4,4,4,2,,,,,,2,1,2,1,,,,,,3,3,4,2,2,2,,,4,1,1,1,1,1,,,4,4,,,,,,,1,1,1,1,1,1,,,,,,,2,2,2,2,2,2,,,1,4,2,3,3,2,2,2,3,2,3,3,2,1,1,1,3,3,,3,2,4,1,3,2,2,1,1,1,1,1,2,2,3,2,2,4,2,,1,1,1,1,1,2,2,2,2,3,1,,3,1,1,1,1,99,2,1,2,99,0.7405961521830007,0.7980067500347827
